folder_name,true_brand,pred_brand,phish,siamese_conf,url
i9sports.com,i9sports.com,,0,None,https://www.i9sports.com
thefainthearted.com,thefainthearted.com,,0,None,https://thefainthearted.com
bureau-vallee.fr,bureau-vallee.fr,,0,None,https://bureau-vallee.fr
folkeskolen.dk,folkeskolen.dk,,0,None,http://folkeskolen.dk
kinekus.sk,kinekus.sk,,0,None,https://kinekus.sk
stephenwiltshire.co.uk,stephenwiltshire.co.uk,,0,None,https://stephenwiltshire.co.uk
nagsh.ir,nagsh.ir,,0,None,https://nagsh.ir
voisinsvigilants.org,voisinsvigilants.org,,0,None,https://voisinsvigilants.org
ptglab.com,ptglab.com,,0,None,http://ptglab.com
electre.com,electre.com,,0,None,https://electre.com
sardiniapost.it,sardiniapost.it,,0,None,http://sardiniapost.it
segs.com.br,segs.com.br,,0,None,https://segs.com.br
spacemoo.jp,spacemoo.jp,,0,None,https://www.spacemoo.jp
apeasternpower.com,apeasternpower.com,,0,None,https://apeasternpower.com
martinus.sk,martinus.sk,,0,None,https://www.martinus.sk
webfx.com,webfx.com,,0,None,https://webfx.com
4jok.com,4jok.com,,0,None,https://4jok.com
grassvalley.com,grassvalley.com,,0,None,https://grassvalley.com
designmynight.com,designmynight.com,,0,None,https://designmynight.com
tailoritalianwear.com,tailoritalianwear.com,,0,None,https://tailoritalianwear.com
hifiwigwam.com,hifiwigwam.com,,0,None,https://www.hifiwigwam.com
tatarlove.ru,tatarlove.ru,,0,None,https://tatarlove.ru
jilsander.com,jilsander.com,,0,None,https://jilsander.com
kanbanflow.com,kanbanflow.com,,0,None,https://kanbanflow.com
vistaprint.de,vistaprint.de,,0,None,https://vistaprint.de
kpay.com.kw,kpay.com.kw,,0,None,https://kpay.com.kw
seifuku-ichiba.com,seifuku-ichiba.com,,0,None,https://www.seifuku-ichiba.com
host.it,host.it,,0,None,https://host.it
readingsanctuary.com,readingsanctuary.com,,0,None,http://readingsanctuary.com
jagoinvestor.com,jagoinvestor.com,,0,None,https://jagoinvestor.com
edelkrone.eu,edelkrone.eu,,0,None,https://edelkrone.eu
next.us,next.us,,0,None,http://next.us
banzaihobby.com,banzaihobby.com,,0,None,https://www.banzaihobby.com
thousandwonders.net,thousandwonders.net,,0,None,https://thousandwonders.net
chrisjean.com,chrisjean.com,,0,None,https://chrisjean.com
soprano.com.br,soprano.com.br,,0,None,https://www.soprano.com.br
funkbasis.de,funkbasis.de,,0,None,https://funkbasis.de
nota.dk,nota.dk,,0,None,https://nota.dk
homify.com.mx,homify.com.mx,,0,None,https://homify.com.mx
helpfreely.org,helpfreely.org,,0,None,https://www.helpfreely.org
fizikdersi.gen.tr,fizikdersi.gen.tr,,0,None,https://fizikdersi.gen.tr
grassrootsmotorsports.com,grassrootsmotorsports.com,,0,None,https://grassrootsmotorsports.com
fresnocitycollege.edu,fresnocitycollege.edu,,0,None,http://fresnocitycollege.edu
gulfnews.com,gulfnews.com,,0,None,https://www.gulfnews.com
ebookfriendly.com,ebookfriendly.com,,0,None,https://ebookfriendly.com
teramind.co,teramind.co,,0,None,https://teramind.co
guidemesingapore.com,guidemesingapore.com,,0,None,https://guidemesingapore.com
itbtm.com,itbtm.com,,0,None,https://www.itbtm.com
basketball-bund.net,basketball-bund.net,ING,1,0.93549716,https://www.basketball-bund.net
unixforum.org,unixforum.org,,0,None,https://unixforum.org
buzzsport.fr,buzzsport.fr,,0,None,https://www.buzzsport.fr
salehabad.org,salehabad.org,,0,None,https://salehabad.org
optinmonster.com,optinmonster.com,,0,None,https://www.optinmonster.com
postelka37.com,postelka37.com,,0,None,https://postelka37.com
apps-builder.com,apps-builder.com,,0,None,https://apps-builder.com
mercato.com,mercato.com,,0,None,https://mercato.com
dfrobot.com,dfrobot.com,,0,None,https://www.dfrobot.com
a-golf.net,a-golf.net,,0,None,https://www.a-golf.net
tchibo.sk,tchibo.sk,,0,None,https://tchibo.sk
idaegu.co.kr,idaegu.co.kr,,0,None,https://www.idaegu.co.kr
americanexpress.com.bh,americanexpress.com.bh,,0,None,https://americanexpress.com.bh
vscht.cz,vscht.cz,,0,None,https://vscht.cz
hardeck.de,hardeck.de,,0,None,https://hardeck.de
przyslijprzepis.pl,przyslijprzepis.pl,,0,None,https://www.przyslijprzepis.pl
easycron.com,easycron.com,,0,None,https://easycron.com
multilisting.su,multilisting.su,,0,None,https://multilisting.su
ludopedia.com.br,ludopedia.com.br,,0,None,http://ludopedia.com.br
anketka.ru,anketka.ru,,0,None,https://anketka.ru
postazdarma.cz,postazdarma.cz,,0,None,https://postazdarma.cz
gidonline.io,gidonline.io,,0,None,https://gidonline.io
wnem.com,wnem.com,,0,None,https://wnem.com
otempo.com.br,otempo.com.br,,0,None,https://www.otempo.com.br
smoktech.com,smoktech.com,,0,None,https://smoktech.com
raritan.com,raritan.com,,0,None,https://raritan.com
kdd.org,kdd.org,,0,None,https://kdd.org
gateacademy.co.in,gateacademy.co.in,,0,None,https://www.gateacademy.co.in
buildingbeautifulsouls.com,buildingbeautifulsouls.com,,0,None,https://www.buildingbeautifulsouls.com
weacom.ru,weacom.ru,,0,None,https://www.weacom.ru
triunestore.com,triunestore.com,,0,None,https://triunestore.com
govisitcostarica.com,govisitcostarica.com,,0,None,https://govisitcostarica.com
theslicebox.com,theslicebox.com,,0,None,https://theslicebox.com
moviemistakes.com,moviemistakes.com,,0,None,https://www.moviemistakes.com
creativecircle.com,creativecircle.com,,0,None,https://creativecircle.com
prowiki.info,prowiki.info,,0,None,https://www.prowiki.info
aij.or.jp,aij.or.jp,,0,None,https://aij.or.jp
slutroulettelive.com,slutroulettelive.com,,0,None,https://www.slutroulettelive.com
schooloutfitters.com,schooloutfitters.com,,0,None,https://www.schooloutfitters.com
mettzer.com,mettzer.com,,0,None,https://www.mettzer.com
hashlikes.jp,hashlikes.jp,,0,None,http://hashlikes.jp
startus.cc,startus.cc,,0,None,https://startus.cc
google.ca,google.ca,,0,None,https://google.ca
tribalwars.com.pt,tribalwars.com.pt,,0,None,https://tribalwars.com.pt
farfeshplus.com,farfeshplus.com,,0,None,https://www.farfeshplus.com
videon.spb.ru,videon.spb.ru,,0,None,https://videon.spb.ru
interactive-plus.ru,interactive-plus.ru,,0,None,https://interactive-plus.ru
kyvio.com,kyvio.com,,0,None,http://kyvio.com
firewiresurfboards.com,firewiresurfboards.com,,0,None,https://firewiresurfboards.com
rubiks.com,rubiks.com,,0,None,https://rubiks.com
olympic.edu,olympic.edu,,0,None,https://olympic.edu
teb.org.tr,teb.org.tr,,0,None,https://teb.org.tr
fetishshrine.com,fetishshrine.com,,0,None,https://fetishshrine.com
hilti.de,hilti.de,,0,None,https://hilti.de
ebookcn.com,ebookcn.com,,0,None,https://ebookcn.com
nonstop2k.com,nonstop2k.com,,0,None,https://nonstop2k.com
lwn.net,lwn.net,,0,None,https://lwn.net
span.com,span.com,,0,None,https://www.span.com
teikametrics.com,teikametrics.com,,0,None,https://www.teikametrics.com
weld2020.org,weld2020.org,,0,None,https://weld2020.org
dynamiclevels.com,dynamiclevels.com,,0,None,https://www.dynamiclevels.com
lolitawardrobe.com,lolitawardrobe.com,,0,None,https://www.lolitawardrobe.com
ogame.ninja,ogame.ninja,,0,0,https://ogame.ninja
cekaja.com,cekaja.com,,0,None,http://cekaja.com
fluentland.com,fluentland.com,,0,None,https://fluentland.com
carlroth.com,carlroth.com,,0,None,https://carlroth.com
alexu.edu.eg,alexu.edu.eg,,0,None,https://www.alexu.edu.eg
psicotecnicostest.com,psicotecnicostest.com,,0,None,https://psicotecnicostest.com
dailyblogtips.com,dailyblogtips.com,,0,None,https://dailyblogtips.com
cherrytraffic.com,cherrytraffic.com,,0,None,https://cherrytraffic.com
printedmint.com,printedmint.com,,0,0,https://printedmint.com
igtools.me,igtools.me,,0,None,https://igtools.me
seniberpikir.com,seniberpikir.com,,0,None,https://seniberpikir.com
kafe.co.il,kafe.co.il,Facebook,1,0.84468186,https://www.kafe.co.il
healthdatamanagement.com,healthdatamanagement.com,,0,None,https://healthdatamanagement.com
nabrnetwork.com,nabrnetwork.com,,0,None,https://nabrnetwork.com
deshgujarat.com,deshgujarat.com,,0,None,https://www.deshgujarat.com
segeln-forum.de,segeln-forum.de,,0,None,https://segeln-forum.de
thecoachingtoolscompany.com,thecoachingtoolscompany.com,,0,None,https://thecoachingtoolscompany.com
ndpublisher.in,ndpublisher.in,,0,None,https://ndpublisher.in
bauhaus.info,bauhaus.info,,0,None,https://bauhaus.info
altusgroup.com,altusgroup.com,,0,None,https://altusgroup.com
elledecor.com,elledecor.com,,0,None,https://elledecor.com
metlink.org.nz,metlink.org.nz,,0,None,https://www.metlink.org.nz
softwarepublico.gov.br,softwarepublico.gov.br,Standard Chartered Bank,1,0.83436877,https://www.softwarepublico.gov.br
josephprince.com,josephprince.com,,0,None,https://josephprince.com
puckermob.com,puckermob.com,,0,None,https://www.puckermob.com
mirasvit.com,mirasvit.com,,0,None,https://mirasvit.com
childline.org.uk,childline.org.uk,,0,None,https://childline.org.uk
getyourguide.pl,getyourguide.pl,,0,None,https://getyourguide.pl
bajalibros.com,bajalibros.com,,0,None,https://bajalibros.com
makinaturkiye.com,makinaturkiye.com,,0,None,https://www.makinaturkiye.com
kingschools.com,kingschools.com,,0,None,https://www.kingschools.com
anglaisfacile.com,anglaisfacile.com,,0,None,https://anglaisfacile.com
xbiao.com,xbiao.com,,0,None,https://www.xbiao.com
hamiltonbook.com,hamiltonbook.com,,0,None,https://hamiltonbook.com
nolanlawson.com,nolanlawson.com,,0,None,https://nolanlawson.com
themeshop.ir,themeshop.ir,,0,None,https://themeshop.ir
git-tower.com,git-tower.com,,0,None,https://git-tower.com
orton-gillingham.com,orton-gillingham.com,,0,None,https://www.orton-gillingham.com
foliomag.com,foliomag.com,,0,None,https://foliomag.com
yourlifechoices.com.au,yourlifechoices.com.au,,0,None,https://www.yourlifechoices.com.au
novoed.com,novoed.com,,0,None,https://novoed.com
revisionworld.com,revisionworld.com,,0,None,https://revisionworld.com
ciadeestagios.com.br,ciadeestagios.com.br,,0,None,http://ciadeestagios.com.br
freelancer.in,freelancer.in,,0,None,https://freelancer.in
multitool.org,multitool.org,,0,None,https://multitool.org
helb.co.ke,helb.co.ke,,0,None,https://www.helb.co.ke
lodka5.com.ua,lodka5.com.ua,,0,None,https://lodka5.com.ua
creditcard.com.cn,creditcard.com.cn,,0,None,http://creditcard.com.cn
moluch.ru,moluch.ru,,0,None,https://moluch.ru
xenhit.ir,xenhit.ir,,0,None,https://xenhit.ir
chemistwarehouse.com.au,chemistwarehouse.com.au,,0,None,https://chemistwarehouse.com.au
eyeconic.com,eyeconic.com,,0,None,https://www.eyeconic.com
cittanuova.it,cittanuova.it,,0,None,https://www.cittanuova.it
wheelwell.com,wheelwell.com,,0,None,https://wheelwell.com
mrs.org,mrs.org,,0,None,https://mrs.org
foodfolksandfun.net,foodfolksandfun.net,,0,None,https://foodfolksandfun.net
pitbullaudio.com,pitbullaudio.com,,0,None,http://pitbullaudio.com
kuka.com,kuka.com,,0,None,https://kuka.com
lps53.org,lps53.org,,0,None,https://lps53.org
2manuals.com,2manuals.com,,0,None,http://2manuals.com
honeyfund.com,honeyfund.com,,0,None,https://honeyfund.com
firstdirect.com,firstdirect.com,,0,None,http://firstdirect.com
ironsrc.com,ironsrc.com,,0,None,https://www.ironsrc.com
testbig.com,testbig.com,,0,None,https://testbig.com
unocha.org,unocha.org,,0,None,http://unocha.org
kaleostra.biz,kaleostra.biz,,0,None,https://kaleostra.biz
roboticstomorrow.com,roboticstomorrow.com,,0,None,https://www.roboticstomorrow.com
premium.com,premium.com,,0,None,https://premium.com
amaco.com,amaco.com,,0,None,https://amaco.com
bryant.edu,bryant.edu,,0,None,https://www.bryant.edu
adpop.me,adpop.me,,0,None,https://adpop.me
appinventiv.com,appinventiv.com,,0,None,https://appinventiv.com
qoo-app.com,qoo-app.com,,0,None,https://www.qoo-app.com
sparkmailapp.com,sparkmailapp.com,,0,None,https://sparkmailapp.com
fastmetrics.com,fastmetrics.com,,0,None,https://fastmetrics.com
utcakereso.hu,utcakereso.hu,,0,None,https://utcakereso.hu
novels.pl,novels.pl,,0,None,https://www.novels.pl
uttarakhandtourism.gov.in,uttarakhandtourism.gov.in,,0,None,https://www.uttarakhandtourism.gov.in
physicaladdress.com,physicaladdress.com,,0,None,https://physicaladdress.com
ninja.co.jp,ninja.co.jp,,0,None,http://ninja.co.jp
cisiaonline.it,cisiaonline.it,,0,None,https://cisiaonline.it
jamesdeen.com,jamesdeen.com,,0,None,https://www.jamesdeen.com
sitecontabil.com.br,sitecontabil.com.br,,0,None,https://sitecontabil.com.br
mehrparvaz.com,mehrparvaz.com,,0,None,https://mehrparvaz.com
caasdata.com,caasdata.com,,0,None,https://www.caasdata.com
perficient.com,perficient.com,,0,None,http://perficient.com
redeemnow.in,redeemnow.in,,0,None,https://redeemnow.in
jazeeraairways.com,jazeeraairways.com,,0,None,https://www.jazeeraairways.com
slo-zeleznice.si,slo-zeleznice.si,,0,None,https://slo-zeleznice.si
wane.com,wane.com,,0,None,https://wane.com
job910.com,job910.com,,0,None,https://job910.com
slack-files.com,slack-files.com,,0,None,https://slack-files.com
payubiz.in,payubiz.in,,0,None,https://payubiz.in
nextholiday.ir,nextholiday.ir,,0,None,https://www.nextholiday.ir
shu.com.ua,shu.com.ua,,0,None,https://www.shu.com.ua
ehlhockey.tv,ehlhockey.tv,,0,None,https://ehlhockey.tv
daodu.tech,daodu.tech,,0,None,https://www.daodu.tech
freecarrierlookup.com,freecarrierlookup.com,,0,None,https://freecarrierlookup.com
popularonline.com.my,popularonline.com.my,,0,None,https://www.popularonline.com.my
gamedesire.com,gamedesire.com,,0,None,https://gamedesire.com
gsm-egypt.com,gsm-egypt.com,,0,None,https://gsm-egypt.com
indeep.jp,indeep.jp,,0,None,https://indeep.jp
citationsy.com,citationsy.com,,0,None,https://citationsy.com
homebook.pl,homebook.pl,,0,None,https://www.homebook.pl
surveymonkey.co.uk,surveymonkey.co.uk,,0,None,https://surveymonkey.co.uk
indekskitap.com,indekskitap.com,,0,None,https://www.indekskitap.com
smartbugmedia.com,smartbugmedia.com,,0,None,https://www.smartbugmedia.com
dbschenker.com,dbschenker.com,,0,None,https://dbschenker.com
dhl.ru,dhl.ru,,0,None,https://dhl.ru
desygner.com,desygner.com,,0,None,https://www.desygner.com
humanitysteam.org,humanitysteam.org,,0,None,http://humanitysteam.org
winechateau.com,winechateau.com,,0,None,https://www.winechateau.com
fixer.io,fixer.io,,0,None,https://fixer.io
hobobags.com,hobobags.com,,0,None,https://www.hobobags.com
sdr-radio.com,sdr-radio.com,,0,None,https://sdr-radio.com
webgameapp.com,webgameapp.com,,0,None,https://webgameapp.com
ultiworld.com,ultiworld.com,,0,None,https://www.ultiworld.com
pearsonclinical.ca,pearsonclinical.ca,,0,None,https://pearsonclinical.ca
maschinenring.de,maschinenring.de,,0,None,https://maschinenring.de
luminor.lv,luminor.lv,,0,None,https://www.luminor.lv
mda-securitesociale.org,mda-securitesociale.org,,0,None,https://www.mda-securitesociale.org
nejrecept.cz,nejrecept.cz,,0,None,https://nejrecept.cz
chamber.org.sa,chamber.org.sa,,0,None,https://chamber.org.sa
ghschronicle.com,ghschronicle.com,,0,None,http://ghschronicle.com
ptc.com,ptc.com,,0,None,https://ptc.com
babydoppler.com,babydoppler.com,,0,None,https://www.babydoppler.com
hilti.co.uk,hilti.co.uk,,0,None,https://hilti.co.uk
mindflash.com,mindflash.com,,0,None,https://mindflash.com
kpt.ch,kpt.ch,,0,None,https://kpt.ch
hammernutrition.com,hammernutrition.com,,0,None,http://hammernutrition.com
nicobar.com,nicobar.com,,0,None,http://nicobar.com
123teachme.com,123teachme.com,,0,None,https://123teachme.com
chartable.com,chartable.com,,0,None,https://chartable.com
bundesanzeiger.de,bundesanzeiger.de,,0,None,https://bundesanzeiger.de
emag.hu,emag.hu,,0,None,https://emag.hu
lwtech.edu,lwtech.edu,,0,None,https://www.lwtech.edu
psychiatryonline.org,psychiatryonline.org,,0,None,https://www.psychiatryonline.org
fotokoch.de,fotokoch.de,,0,None,https://fotokoch.de
cartechnology.co.uk,cartechnology.co.uk,,0,None,http://cartechnology.co.uk
infrontanalytics.com,infrontanalytics.com,,0,None,https://infrontanalytics.com
astratex.ro,astratex.ro,,0,None,https://www.astratex.ro
localmed.com,localmed.com,,0,None,https://www.localmed.com
mydaikinstore.com,mydaikinstore.com,,0,None,https://mydaikinstore.com
jamb.org.ng,jamb.org.ng,,0,None,https://jamb.org.ng
wptv.com,wptv.com,,0,None,https://wptv.com
xn--eckm3b6d2a9b3gua9f2d.co,xn--eckm3b6d2a9b3gua9f2d.co,,0,None,http://xn--eckm3b6d2a9b3gua9f2d.co
rutab.net,rutab.net,,0,None,https://rutab.net
lz95.org,lz95.org,,0,None,https://lz95.org
altissia.com,altissia.com,,0,None,https://altissia.com
realhomes.io,realhomes.io,,0,None,https://realhomes.io
mepicaelchollo.com,mepicaelchollo.com,,0,None,https://mepicaelchollo.com
lojasrenner.com.br,lojasrenner.com.br,,0,None,http://lojasrenner.com.br
eltaott.tv,eltaott.tv,,0,None,https://eltaott.tv
astrolada.com,astrolada.com,,0,None,https://astrolada.com
thalesdirectory.com,thalesdirectory.com,,0,None,https://thalesdirectory.com
teachfirst.org.uk,teachfirst.org.uk,,0,None,https://teachfirst.org.uk
hokkaido-np.co.jp,hokkaido-np.co.jp,,0,None,https://hokkaido-np.co.jp
parkwhiz.com,parkwhiz.com,,0,None,https://parkwhiz.com
ukfast.co.uk,ukfast.co.uk,,0,None,https://ukfast.co.uk
procurewizard.com,procurewizard.com,,0,None,https://procurewizard.com
agefiph.fr,agefiph.fr,,0,None,https://agefiph.fr
zak.edu.pl,zak.edu.pl,,0,None,https://zak.edu.pl
misspap.co.uk,misspap.co.uk,,0,None,https://misspap.co.uk
hyperiondev.com,hyperiondev.com,Emirates NBD,1,0.8443041,https://hyperiondev.com
ipa4fun.com,ipa4fun.com,,0,None,https://ipa4fun.com
babel.cc,babel.cc,,0,None,https://www.babel.cc
highfidelity.com,highfidelity.com,,0,None,http://highfidelity.com
simplybook.asia,simplybook.asia,,0,None,https://simplybook.asia
sansmirror.com,sansmirror.com,,0,None,https://sansmirror.com
hedgehog-studio.com,hedgehog-studio.com,,0,None,https://www.hedgehog-studio.com
spike-chunsoft.com,spike-chunsoft.com,,0,None,https://www.spike-chunsoft.com
principal.com,principal.com,,0,None,https://www.principal.com
msicertified.com,msicertified.com,,0,None,https://msicertified.com
taurususa.com,taurususa.com,,0,None,https://taurususa.com
geograf.com.ua,geograf.com.ua,,0,None,http://geograf.com.ua
novanym.com,novanym.com,,0,None,https://novanym.com
piwo.org,piwo.org,,0,None,https://piwo.org
ejercito.mil.pe,ejercito.mil.pe,,0,None,https://www.ejercito.mil.pe
zankyou.com.mx,zankyou.com.mx,,0,None,https://zankyou.com.mx
wiibrew.org,wiibrew.org,,0,None,https://wiibrew.org
edc.ca,edc.ca,,0,None,https://edc.ca
malabargoldanddiamonds.com,malabargoldanddiamonds.com,,0,None,https://www.malabargoldanddiamonds.com
visorando.com,visorando.com,,0,None,https://visorando.com
androidpit.com,androidpit.com,,0,None,https://www.androidpit.com
socialpubli.com,socialpubli.com,,0,None,https://socialpubli.com
naver.net,naver.net,,0,None,https://naver.net
aoa.org,aoa.org,,0,None,https://www.aoa.org
alt.dk,alt.dk,,0,None,https://alt.dk
heli-nation.com,heli-nation.com,,0,None,https://heli-nation.com
numl.edu.pk,numl.edu.pk,,0,None,https://www.numl.edu.pk
kidzworld.com,kidzworld.com,,0,None,http://kidzworld.com
quanlaoda.com,quanlaoda.com,,0,None,https://www.quanlaoda.com
cagnz.org,cagnz.org,,0,None,https://www.cagnz.org
porngames.adult,porngames.adult,,0,None,https://porngames.adult
trueplookpanya.com,trueplookpanya.com,,0,None,https://trueplookpanya.com
pasaulionaujienos.info,pasaulionaujienos.info,,0,None,https://pasaulionaujienos.info
urania.edu.pl,urania.edu.pl,,0,None,https://urania.edu.pl
thescholarshipsystem.com,thescholarshipsystem.com,,0,None,https://thescholarshipsystem.com
shirazsun.net,shirazsun.net,,0,None,https://shirazsun.net
samsungknox.com,samsungknox.com,,0,None,https://samsungknox.com
freetm.com,freetm.com,,0,None,https://freetm.com
baulphp.com,baulphp.com,,0,None,https://baulphp.com
vigyaa.com,vigyaa.com,,0,None,http://vigyaa.com
xd.com,xd.com,,0,None,https://xd.com
risalehaber.com,risalehaber.com,,0,None,https://risalehaber.com
kapsamhaber.com,kapsamhaber.com,,0,None,https://www.kapsamhaber.com
franchisebazar.com,franchisebazar.com,,0,None,https://www.franchisebazar.com
easebuzz.in,easebuzz.in,,0,None,https://easebuzz.in
portaltransparencia.cl,portaltransparencia.cl,,0,None,https://portaltransparencia.cl
cire.pl,cire.pl,,0,None,https://cire.pl
knrec.or.kr,knrec.or.kr,,0,None,https://knrec.or.kr
actiludis.com,actiludis.com,,0,None,https://actiludis.com
aposta.la,aposta.la,,0,None,https://aposta.la
share-wis.com,share-wis.com,,0,None,https://www.share-wis.com
sexgamesbox.com,sexgamesbox.com,,0,None,https://sexgamesbox.com
crunchify.com,crunchify.com,,0,None,https://crunchify.com
sadc.int,sadc.int,,0,None,https://sadc.int
ebay.com.au,ebay.com.au,,0,None,https://ebay.com.au
camerspace.com,camerspace.com,,0,None,https://camerspace.com
popworkouts.com,popworkouts.com,,0,None,https://popworkouts.com
fashiontofigure.com,fashiontofigure.com,,0,None,https://www.fashiontofigure.com
duranno.com,duranno.com,,0,None,https://www.duranno.com
efeeme.com,efeeme.com,,0,None,https://efeeme.com
paid2youtube.com,paid2youtube.com,,0,None,https://paid2youtube.com
letsintern.com,letsintern.com,,0,None,https://www.letsintern.com
datahub.io,datahub.io,,0,None,https://datahub.io
16fan.com,16fan.com,,0,None,http://16fan.com
skihood.com,skihood.com,,0,None,https://www.skihood.com
minelab.com,minelab.com,,0,None,https://www.minelab.com
foodspring.es,foodspring.es,,0,None,https://foodspring.es
dealplatter.com,dealplatter.com,,0,None,https://www.dealplatter.com
wikigender.org,wikigender.org,,0,None,https://www.wikigender.org
ghahar.com,ghahar.com,,0,None,https://ghahar.com
gaming-fans.com,gaming-fans.com,,0,None,https://gaming-fans.com
sellsy.com,sellsy.com,,0,None,http://sellsy.com
petloverscentre.com,petloverscentre.com,,0,None,https://www.petloverscentre.com
thenewswheel.com,thenewswheel.com,,0,None,http://thenewswheel.com
crridom.gov.in,crridom.gov.in,,0,None,https://www.crridom.gov.in
flyingmag.com,flyingmag.com,,0,0,https://flyingmag.com
findmeagift.co.uk,findmeagift.co.uk,,0,None,https://findmeagift.co.uk
keyinvoice.com,keyinvoice.com,,0,None,https://keyinvoice.com
daradaily.com,daradaily.com,,0,None,http://daradaily.com
trysnow.com,trysnow.com,,0,None,https://www.trysnow.com
taiwanbuying.com.tw,taiwanbuying.com.tw,,0,None,https://taiwanbuying.com.tw
indianetzone.com,indianetzone.com,,0,None,https://indianetzone.com
flowerroad.site,flowerroad.site,,0,None,https://flowerroad.site
tarjetacencosud.cl,tarjetacencosud.cl,,0,None,http://tarjetacencosud.cl
latineuro.com,latineuro.com,,0,None,https://latineuro.com
animetosho.org,animetosho.org,,0,None,https://animetosho.org
worldconferencealerts.com,worldconferencealerts.com,,0,None,https://www.worldconferencealerts.com
socialmart.ru,socialmart.ru,,0,None,https://socialmart.ru
peticaopublica.com,peticaopublica.com,Facebook,1,0.88210565,https://peticaopublica.com
preobra.ru,preobra.ru,,0,None,https://preobra.ru
cendyn.com,cendyn.com,,0,None,https://www.cendyn.com
teeshirtpalace.com,teeshirtpalace.com,,0,None,https://www.teeshirtpalace.com
wepanow.com,wepanow.com,,0,None,https://wepanow.com
freegreatpicture.com,freegreatpicture.com,,0,None,https://www.freegreatpicture.com
saarland.de,saarland.de,,0,None,https://saarland.de
salelsalestores.com,salelsalestores.com,,0,None,https://www.salelsalestores.com
eiu.edu,eiu.edu,,0,None,https://www.eiu.edu
active24.cz,active24.cz,,0,None,https://active24.cz
roomsforafrica.com,roomsforafrica.com,,0,None,https://roomsforafrica.com
iiserb.ac.in,iiserb.ac.in,,0,None,https://www.iiserb.ac.in
shopbot.ca,shopbot.ca,,0,None,https://shopbot.ca
strongbux.net,strongbux.net,,0,None,https://www.strongbux.net
norwex.biz,norwex.biz,,0,None,https://norwex.biz
plob.org,plob.org,,0,None,http://plob.org
gulftalent.com,gulftalent.com,,0,None,https://gulftalent.com
ewon.biz,ewon.biz,,0,None,https://ewon.biz
holdet.dk,holdet.dk,,0,None,https://holdet.dk
aldebaran.ru,aldebaran.ru,,0,None,https://www.aldebaran.ru
specialtybottle.com,specialtybottle.com,,0,None,https://specialtybottle.com
thevault.click,thevault.click,,0,None,https://thevault.click
smago.de,smago.de,,0,None,https://www.smago.de
benefeds.com,benefeds.com,,0,None,https://benefeds.com
mairie.com,mairie.com,,0,None,https://mairie.com
minkabu.jp,minkabu.jp,,0,None,https://www.minkabu.jp
amazon.cn,amazon.cn,,0,None,https://www.amazon.cn
khu.ac.ir,khu.ac.ir,,0,None,https://khu.ac.ir
soundohm.com,soundohm.com,,0,None,http://soundohm.com
quube.xyz,quube.xyz,,0,None,https://www.quube.xyz
voiture-pas-chere.fr,voiture-pas-chere.fr,,0,None,https://voiture-pas-chere.fr
rccaraction.com,rccaraction.com,,0,None,https://www.rccaraction.com
autodesk.pl,autodesk.pl,,0,None,https://autodesk.pl
gamestheshop.com,gamestheshop.com,,0,None,https://www.gamestheshop.com
tintran.org,tintran.org,,0,None,https://www.tintran.org
smashmate.net,smashmate.net,"Twitter, Inc.",1,0.8398273,https://smashmate.net
wiseowl.co.uk,wiseowl.co.uk,,0,None,https://wiseowl.co.uk
sunnyportal.com,sunnyportal.com,,0,None,https://sunnyportal.com
pason.com,pason.com,,0,None,https://pason.com
mixed.de,mixed.de,,0,None,https://mixed.de
djc.com,djc.com,,0,None,https://www.djc.com
digialm.com,digialm.com,,0,None,https://digialm.com
bcb.gob.bo,bcb.gob.bo,,0,None,https://bcb.gob.bo
doccafe.com,doccafe.com,,0,None,https://doccafe.com
themeparkinsider.com,themeparkinsider.com,,0,None,https://themeparkinsider.com
ilnapolista.it,ilnapolista.it,,0,None,https://ilnapolista.it
musimundo.com,musimundo.com,,0,None,http://musimundo.com
meiwajisyo.co.jp,meiwajisyo.co.jp,,0,None,https://www.meiwajisyo.co.jp
stokpic.com,stokpic.com,,0,None,https://stokpic.com
magellanlp.com,magellanlp.com,,0,None,https://magellanlp.com
robotics.org.za,robotics.org.za,,0,None,https://www.robotics.org.za
saga-s.co.jp,saga-s.co.jp,,0,None,https://www.saga-s.co.jp
dealigg.com,dealigg.com,,0,None,https://dealigg.com
meten.com,meten.com,,0,None,https://meten.com
dailytexanonline.com,dailytexanonline.com,,0,None,http://dailytexanonline.com
naturaltherapypages.com.au,naturaltherapypages.com.au,,0,None,http://naturaltherapypages.com.au
elca.org,elca.org,,0,None,https://elca.org
sertifi.com,sertifi.com,Citrix ShareFile,1,0.8314414,http://sertifi.com
alexamaster.net,alexamaster.net,,0,None,https://alexamaster.net
optimalprint.de,optimalprint.de,,0,None,https://optimalprint.de
globalsafelist.com,globalsafelist.com,,0,None,https://globalsafelist.com
prenoms.com,prenoms.com,,0,None,https://prenoms.com
vapewild.com,vapewild.com,,0,None,https://www.vapewild.com
ctc-n.org,ctc-n.org,,0,None,https://ctc-n.org
cichlidsforum.fr,cichlidsforum.fr,,0,None,http://cichlidsforum.fr
nozhikov.ru,nozhikov.ru,,0,0,https://www.nozhikov.ru
mtbank.by,mtbank.by,Bank of America,1,0.8506995,https://www.mtbank.by
russia.study,russia.study,,0,None,https://www.russia.study
